"","quote_text","response_text","relation"
"1784","1. legal relationship between spouses: a legally recognized relationship, established by a civil or religious ceremony, between two people who intend to live together as sexual and domestic partners 2. specific marriage relationship: a married relationship between two people, or a somebody's relationship with his or her spouse","American Heritage http://www.bartleby.com/61/2/M0120200.html",1
"8734","I didn't misunderstand you at all. Like I said, you are for persecuting religious people if they don't agree 100% with you.","No, persecution of anyone preaching hate against anyone.",1
"2356","And it also took an amendment to give the slaves rights, not a judge.","And it will, I guess, take an amendment to deny rights to and make a whole segment of the population second class citizens.",1
"7171","http://apnews.myway.com/article/20061108/D8L8S27G0.html
Well by golly, gay rights activists actually CAN rely on votes and the will of the people to ensure they get the rights the way they want them! Imagine that ... No courts, no judges, no suits. Actually using the system the way it was designed to work.
What will they turn to next to oppose democracy (in favor of judicial oligarchy) since no longer can they claim voting for ballot initiatives works against them?","I know.
And if only those darn blacks had done the same thing with miscegenation and segregation laws, this world would have been a better place.
Who do they think they are trying to solve unconstitutional legislation and governmental practices in a court of law! The totalitarian of it all!
Don't they know that rights are something that should be left up to the whim of the masses, to allotted to minorities when the majority pleases?
< end sarcasm >",1
"5253","Wrong as usual. Whenever a church strays from the entire word of G-d, then His blessings are removed and the church becomes noting more than another social club.","So the entire Catholic Church is nothing more then a social club?",1
"9423","The latter, of course. I'm not anti-marriage. In fact I've been ""institutionalized"" with the same woman for 26 great years so far. I just don't see the benefits to society for promoting gay marriage. All I see are increased chances for abuse of the law, additional costs and a promotion of a lifestyle that I , personally, believe is deviant. (not deviant as in ""sinister"", but in the sense of ""abnormal"") But that's not to say that I'm closed minded and can't be persuaded otherwise. There are other things that I consider deviant, but can tolerate, none-the-less.","Well, it may surprise you that I believe that it is deviant to believe that same-sex marriage is immoral (in the sense that it is abnormal). This is because I believe that it is normal for most people to want to treat others the way they wish to be treated themselves. I believe it is normal for others to work toward the happiness of others, especially when that happiness does not interfere with their own happiness. But it does not follow for me that one can oppose same-sex marriage and follow those rules. It seems to me that people have been told or told themselves that same-sex marriage is bad for so long that they have sort of convinced themselves to deviate from human compassion on this one issue. Well, I suppose what I just said doesn't really mean much of anything, just that someone who want to spend his or her life with the one he or she loves does not qualify as ""deviant"" behavior in my book. It is not something that must be ""tolerated"", it is something that should be enjoyed for the good present in its nature.
 
 You wrote that you do not see the benefits of same-sex marriage. I know I went into the benefits of allowing same-sex couples to adopt, but I also spoke on same-sex marriage promoting equality, freedom, and happiness. Let me expand on that.
 
 Equality seems very simple to explain. Currently those who love someone of the opposite sex and choose to enter a relationship with that person are granted a set of benefits under the law. This same set of benefits could be extended to those who love someone of the same sex, but it is not, and they are still forced to pay any costs in taxes that salary cuts from businesses that might be accrued through these benefits being bestowed upon someone else. This simple fact violates equality, and I think this is clear and easy to understand. What may not be clear is why equality is so imporant. Granting a set of rights to one group of people that another does not have elevate the first group over the second. The more equality is removed, the more one group is elevated over the other and the more that first group is leeching off of the second group. If the first group could provide those same bonuses to the second group without causing any real harm, the first group is obligated to do so. For the powerful to take things for themselves that they could just as easily share with the weak crosses the line of moral evil.
 
 Freedom might be a bit more difficult to understand. Though the government is not granting the same set of benefits that it gives opposite-sex couples to same-sex couples, it is not actually taking any anyone's freedom to behave in the manner they please. Or is it? By benefiting one lifestyle over another, the government is directly promoting that specific lifestyle. Taken to the extreme, the government could just as easily imprision those who don't live the way the government commands and claim that those people have complete freedom, they just don't have the ""benefit"" of walking around that other people get. The lack of these benefits could be considered a fine for not living the way the government intends, or more accurately, the government is promoting one lifestyle over another. To any extent which the government does this, we all lose a bit of freedom to behave in the manner that we want. Of course there are good reasons to restrict freedom, taking into consideration murder and stealing, however those are actions that cause harm to people; they are restricted to protect the rights of others, to stop harm. I do not think that any of the reasons you listed are harms that opposite-sex marriage does not also imply, and I think most of the harms you listed are not really harms at all as explained above. In fact, same-sex marriage brings plenty of benefits (again, as I explained above). This in no way warrants the restriction of freedom.
 
 Finally I come to happiness: this is the end of all governments. Governments exist to make as many of their citizens as happy as possible, or at least give them all as much an opportunity to persue happiness as they can. The ideas of freedom and equality are really only a means to help people achieve happiness, to help the achieve the best standard of living they can, to help them be able to do the things in life they want to do, to help people in any way they can. With same-sex marriage, we have the opportunity to help a set of people without bringing harm to anyone. We have the power to give the same rights that we hold to a group of people different from ourselves. We have an opportunity to help people, and I am forced to conclude that we cannot call ourselves equal, we cannot call ourselves the land of the free, and we cannot call ourselves a morally good society if we do not take that opportunity.",1
"7941","Then politicans should just drop the whole issue.","Oh come on, we know they will never do that, they're masters of WMD. ""Weapons of Mass Distraction""",1
"4441","Rights of persons. SECTION 1. All men and women are, by nature, free and equal, and have certain inalienable rights--among which are those of enjoying and defending life and liberty, acquiring, possessing and protecting property, and pursuing and obtaining safety and happiness.","and section 6",1
"5168","So you don't support Connecticut passing a civil union law?","It's a flawed step in the right direction. 
 
 I support it compared to nothing. I did not support it when they were considering CUs vs. full marriage. They took the politically expedient way out.
 
 Lest you leap to any unwarranted conclusions, my main objection is the blatent inequality inhererent in CUs.",1
"5404","First of all, it's not a precedent. this is the seventh or eighth state where a higher court has found anti-gay discrimination in marriage unconstitutional. 
 
 Secondly, when so many rulings go in this direction, it can hardly be called ""lawlessness"". It's a call for lawful, constitutional interpretation of statutes.
 
 It takes extraordinary intellectual dishonesty to pretend there is some ""agenda"" at work. These decisions are the consequence of two things: our long history of rationally applying those silly words about equality that folks smarter than this generation of politicians put in the Constitution AND a long-term correction of the misunderstandings of what homosexuality IS and what its consequences are.
 
 I know you don't personally believe it, but there is nothing wrong with us.","This judge stated that it was UN-Constitutional (according to California Constitution) to limit marriage to opposite-gender couples.
 
 So . . . . . why did we vote in 2000 on the definition of marriage? And since the majority stated that marriage was between one man and one woman - why was that not taken into consideration with this ruling?
 
 Why is it that when the people speak their voice, it is IGNORED?? Not only the mayor of SF - but this Superior Court judge as well?",1
"9790","And the risk to minority's civil rights is, of course, the reason for the bill.","And yet they also claim other reasons ... fraud and $, which I was addressing.",1
"9603","I probably should have phrased that differently.
 
 I what I should have said is that the Constitution only allows laws based on religion if it serves a secular purpose.","Yes, it recognizes there will be religion in our country, it allows all to follow which ever religion suits that individual as long as it does not impose upon others who do not follow that religious system. 
 
 Our constitution allows for dissent, opposition and opinions. It actually requires such dissent in order to come to conclussions which would serve everyone equally. If for some reason there is a practice which excludes certain individuals from the protections of the law, then it needs to be challenged.",1
"5895","she's writing an editorial here","Just being persnickety here... she wrote an opinion piece",1
"1296","Suing the Boy Scouts and anyone else who disagrees with them.","Because they refuse to let openly gay fathers join because they cry pedophile.....",1
"9472","Yes Or No?
 
 And Why?","Yes,
 
 1) It's against Gods Law-an Abomination.
 2) God loves the gay people but hates the Sin- there is help- I can get any gay person in contact with someone who used to be gay and has been set free and he will be willing to help, just let me know and i will get his websight to you and his phone number if you like. 
 3) Jesus loves you and you still have a chance to have questions answered that no one in the secular world can answer.",1
"3255","Why do you want the people to vote to take other people marriages away? I do not understand your reasoning on this.","Because self-government loses its meaning totally if the people are prohibited from amending their constitution by persons other than themselves. I really do not support rule by the very, very few.",1
"6930","Ummm because those policies were enacted in an attempt to even out the playing field. I assume you felt it was already even and therefore unnecessary or is that an example of conservative bias?","I believe that equality means equality of opportunity, not forced results. The firefighters in NE demonstrated that AA policies that punish fairness are unconstitutional, for instance.",1
"7228","http://www.bloomberg.com/apps/news?pid=10000103&sid=awia81URdshw
 
 Who the hell is he to say the love between my partner and I of 8 years is weak?! It's stronger than many heterosexual couples.","Well if you are Catholic you would should probably find him pretty credible.",1
"2631","Ah . . .
 
 Another attempt to say we shouldn't do something that many feel is the right thing to do, just because there are other things out there that need to be done as well. Nothing new, here.","Oh please get over yourself here. You know all too well that gays don't affect you or your livelyhood. But everything that was pointed out in the OP letter EFFECTS EVERYONE. 
 So, yes, there are other MUCH MORE important things to deal with. 
 What you don't seem to understand is that the whole issue of gay marriage is simply a distraction from the real messes all around. 
 Don't go pointing the ""distraction"" finger at US, when we're the ones calling people like you on them.",1
"7120","NO I mean every word of what I type. If they institute these rules I will back off gay claim to marriage and accept that marriage is about children.
 As long as they continue to let 70 and 80 year olds get married marriage is not about children and there is no reason to exclude gay people.
 
 I would also add one more lisencing rule
 
 8 No one may have children with out a marriage lisence.","Well I gotta hand it to you, Matt, you're consistent.",1
"7947","Like I have said before and will repeat one more time.........I think in the near future you will see almost every state with maybe the exception of Mass. have a constitutional amendment banning gay marriage...............
 
 Its sad that it has to come to that but the militant gays and liberals and the radical judges give the states no choice.........","I know! How dare they just not sit back and accept the discrimination they so rightly deserve. It's just incredible the amount physical and emotional damage you would undergo if these people are given the same kind of respect you are. We can't have that! This may be a a government for the people, and I am sorry but you are only part of the people and to be granted the respect of people if you screw and love the people that the majority say you have to screw and love. God bless er Buddha bless er Mohammed bless...er Rhiannon bless America! emoticon_rolleyes",1
"1855","Half of the people who are part of (or at least vote for) the Republican party are homophobic","And what do you specifically mean by your use here of ""homophobic?"" It's one of those words that carries an enormous range of degree. To some degree, probably most of society is homophobic, so I'm not sure your statement really means much.",1
"704","Are there any experts on Canadian or international law here?
 
 If I get married in Canada and the license is not recogised in the United states. Is there a possiblity of going to court in Canada and getting the Canadian government to to recognise marriage licenses from the United States?","Just to point out, while not reconized by the feds, NY state will reconize it.
 
 
 http://www.cnn.com/2006/LAW/10/25/jersey.samesex.ap/index.html
 
 Also, TRENTON, New Jersey (AP) -- New Jersey's Supreme Court ruled Wednesday that same-sex couples are entitled to the same rights as heterosexual couples.
 
 But the court left it to the Legislature to determine whether the state will honor gay marriage or some other form of civil union.
 
 Advocates on both sides of the issue believed the state posed the best chance for gay marriage to win approval since Massachusetts became the only state to do so in 2003 because the New Jersey Supreme Court has a history of extending civil rights protections.
 
 Instead, the high court stopped short of fully approving gay marriage and gave lawmakers 180 days to rewrite marriage laws to either include gay couples or create new civil unions. (Opinion -- pdfexternal link)
 
 ""The issue is not about the transformation of the traditional definition of marriage, but about the unequal dispensation of benefits and privileges to one of two similarly situated classes of people,"" the court said in its 4-3 ruling.",1
"787","A majority of New York City voters would support a law allowing gay marriage","So what else is new? Does Texas support the death penalty?",1
"5259","Tsk","Oh, gosh! You really do feel our pain.
 
 Quick! Someone get me a beach blanket to wipe up all of Jyoshu's crocodile tears...",1
"4640","Joe << The concept of homosexuality didn't exist then.","So the concept of homosexuality did not exist in the Bible days . . . You know, I cant remember being addressed by someone willing to make such an idiotic statement. Please forgive if this side is a little short on words . . . Have you read the story about Sodom and Gomorrah?",1
"2666","HOW OFTEN do you see people change their minds based on somebody fighting for ""gay rights""?
 I have seen it, but it's only a handful of times.
 Out of HUNDREDS of people I've talked to, it's only a ""handful of times"".
 
 Suppose Democrats do pick up the gay banner hard and heavy. Full gusto.
 What's the effect?
 I seriously expect minimal.
 This is going to be a battle over time. Gays got sodomy laws overturned, and the reaction was anti-gay marriage laws and amendments.
 The SIMPLEST thing, that should have been the most obvious to everyone, of sodomy laws overturned got a ""anti-gay marriage law/amendment"" reaction.
 
 These fights ARE BEING picked and chosen.
 
 
 
 ROFLMAO!
 No. We fundamentally disagree there.
 How long have you been arguing the gay marriage issue.
 And you state that you SUPPORT equality on every issue with only the gay marriage hold-out, right?
 If YOUR mind can't be changed in all that time, why do you think that we could win over the nation just by having Democrats come out hot and heavy.
 
 Furthermore, THINK about it.
 HOW LONG have we been pushing for ENDA...
 And we just tried the vote, and it failed...
 EVEN ON THE ISSUE THAT HAS OVERWHELMING MAJORITY SUPPORT, the anti-gays are able to stop the win.
 What do you think will happen on an issue we DO NOT have majority support on?","Well, all I can say then is that no action is just about as bad as failed action, and IS as bad in terms of anything current. Either way you don't have gay marriage. You have a majority in Congress right now, and you're not demanding much change just because of fear of backlash? Yeah, there would be backlash. Heck, the Civil War was the ultimate backlash, but that didn't stop abolitionists from demanding more than TOKEN change, and it's a good thing they did. It's your gig, though, so do what you want. I don't see much point in laboring this discussion any more; I'm just pointing out my observations.",1
"8749","Bigots will be bigots. ...","and a quote from jitobear:",1
"2712","Next thing you know, we will be labeled ""domestic terrorists""...heavy sigh emoticon_xdonno","I believe Alan Keyes already have used that term on us. 
 
 (Alan Keyes, the ultra-concervative Republican Candidate for the Illinois Senate seat - in opposition to Barack Obama. The Maryland resident the Republican party had to recruit because they couldn't find anyone else in their right mind who would go against Barack. Also the very same Maryland resident/Television talkshow host who beratted Hilary Clinton for moving to NY and expecting to be able to ""represent"" NY'ers. Yeah, look who's the hypocrit now.)",1
"1622","I do think that Obama has gotten a little spineless on this issue, which I do not like. But Jyoshu - lets not pretend Palin/McCain would have been better advocates.","Oh I certainly don't pretend that and certainly didn't claim that either--though a couple of left-wing posters here (who will remain nameless for now) might take the bizarre step of saying my post to you amounted to as much, if history is any indicator. Maybe we'll all luck out and they'll forget their Lenses of Bias at home, and instead read claims people actually make.",1
"7398","Hey, have you printed your name on the inside waistband of you dungarees yet so when you pull your head out from where the sun don't shine you'll know who the heck you are? 
 
 How many times do you need to be told....GAYS HAVE CHILDREN...MY SON IS PROOF ENOUGH.","So are we to understand you had a healthy sexual relationship with a man?",1
"1951","it just goes to show that you don't want to marry you only won't to destroy the meaning of the word.emoticon_rolleyes","See exhibit one, Matt.",1
"4626","Jyoshu, if these questions already had a pat and universal answer, it wouldn't be necessary to ask them in the first place. Since a QUESTION was being asked, it seems fairly reasonable to realize that no ASSUMPTION as to the answer to the question was being made...","Well, I'd say that since that sort of question don't have a pat and universal answer, then that's why they shouldn't have been asked in the first place, in this case. My view is that questions over a job like this should be about a person's qualifications.",1
"5436","If enough people sign a petition the process to amend the constitution is started. This bill would exclude matters of civil rights from the subjects which would be valid targets of this process. Get it now?","Well of course it's about petitions that would lead to amendments. What else would it be about? Nevertheless it is still a voting process. That's how amendments are done. What I'm asking is, does this bill mean that ANY issue that could come up as an amendment would be illegal? And if not, (the more important question) how would they determine what constitutes civil rights. (Which you didn't answer, but rather basically said 'I don't know but rest assured they do' (to paraphrase). Get it now? Anyway, on further review, I believe that the bills only apply to whatever falls under the catagory of 'civil rights', however the heck that is to be determined! emoticon_xdonno",1
"9123","What problems exactly can be caused by gay marriages?","I dunno. Perhaps more loving familes to adopt parentless children? A larger tax base? Less disease transfer? 
 
 Silly me, I forgot, those are GOOD things!
 
 The antis keep saying that gay marriage leads to bad things, so obviously I classified such outcomes as bad.",1
"107","And for cancer","No, that is just sin in general",1
"9247","Democracy determines what is morally acceptable in this country. WE have prositution legalized in Nevada but other states do not accept it. That is democracy. The people decide what is ""right"" and ""wrong"" based upon teh criteria that is conforming to the constituion.","Well on this one, I will just say: read jitobears responce.",1
"2749","Apparently Germany, Portugal and France (plus the usual suspects: Denmark, Sweden, Finland, Netherlands and Belgium) are all moving toward or already allow same sex unions. Looks like Europe is quietly adapting to the realities of the modern world whilst the USA tears itself apart over the issue yet again...","Well, we have our head in the sand in more ways than one.",1
"9097","Can you own property?","Actually no. My state does NOT protect gays and lesbians in matters regarding land ownership, employment or temporary shelter. (Such as hotel and motel accomodations)",1
"238","Forget law abiding, convicted felons on death row are free to marry if they so desire. I have never found anything wrong with that either. At the end of the day marriage deals with the two consenting adults who have decided to legally document their partnership.","I think you're right, but prisoners usually marry women, don't they?",1
"7579","His being so vocal about it is probably the dumbest thing he could do.","Oh ye of little faith. I'm sure he's capable of being much more stupid than that! emoticon_xgood",1
"8333","http://www.cnn.com/2005/WORLD/europe/06/18/spain.same.sex.ap/index.html
 
 Good for the Spainards! Personally, I think U.S. conservatives have gotten too complacent these days--we need to protest like this more often. We've gotten to where we lay down too easily and let ourselves get run over too easily by immoralism. These people in Spain are showing great courage--U.S. conservatives could learn a lot from them.","You know that what you call ""immoralism"" is my life. Why do you hate me so much that you would be willing to deny my the happiness that you take forgranted and as your due? You don't even know me yet you are willing to defame me just because I am different from you. I don't understand how I am running over you by living my life openly and wanting the same thing as you the right to consider whom I choose to be my family. If you have an opinion about gay rights thats fine. If you want to deny me the same rights, as you take for granted, because of your opinion and beliefs though laws then that is bigotry.",1
"3186","That's the thing.
 JPSartre12 can't point to anything inaccurate, so you see this mundane complaint that *you're posting something I don't like* ...
 
 Quite frankly, if Christianity insists on trying to tell the government how it should perform marriages, I think that street should cut both ways and the government should be able to have input on how religion performs marriages...
 
 JPSartre12's reply is reflective of the *anti-gay Christians are seeking discrimination against gays, but we're going to try to pretend we're the real victims while we bash them* school of thought.","While you're at it, maybe you can talk Mr Wonderful into debating me formally on the benefits of gays vs the benefits of Christianity in the world today. I could use the practice.",1
"1611","And FYI, ""marriage"" was around long before the Bible.","And so wasn't the universal opinion that homosexuality is unnatural, wrong and to no benefit to Society at all.",1
"6993","Early Christian authorities rejected marriage, for the very reason that it was Goddess-oriented, and also on grounds of eschatology. Since they believed that the world was going to end at any moment, according to Jesus' promise, they saw no point in continuing another generation--for their savior specifically stated that the world would end in his own generation (Luke 9:27). However, as the decades wore on and the world did not end, fathers of the church turned even more firmly against marriage because they thought universal virginity was needed to bring about the promised kingdom of Christ. 
 
 St. Jerome said the purpose of every godly man should be ""to cut down with the ax of Virginity the wood of Marriage."" St. Ambrose called marriage a crime against God. Origen said, ""Matrimony is impure and unholy, a means of sexual passion."" Tatian said marriage is ""a polluted and foul way of life,"" and Tertullian described it as an obscenity, a moral crime, ""more dreadful than any punishment or any death."" St. Augustine flatly declared marriage a sin. Saturninus explained that God made only two kinds of people, good men and evil women, and marriage turned good men toward evil. Jesus himself said there could be no marriage in heaven (Matthew 22:30, Mark 12:25). St. Bernard wrote that it is easier for a man to bring the dead back to life than to live with a woman without endangering his own soul.
 
 For many centuries therefore, marriage remained outside the church, under the auspices of common law. It was grudgingly accepted by religious authorities only when new laws restricted a wife's rights of ownership and inheritance, taking the means of independence away from women and turning them over to men. 
 
 Priests had abandoned the early church's rule of celibacy and had begun to take wives in the 5th and 6th centuries. But in the 11th century, the church decided to forbid clerical marriages, because they produced children to inherit property. When an unmarried priest died, all his property reverted to the church. Therefore, new papal decretals commended clergymen to turn their wives out on the street and sell their children as slaves. Some of the wives stayed on as concubines, though they were disinherited in the church's favor. By this means the church acquired a great new influx of wealth, although the women and children who were left destitute suffered terribly. 
 
 Marriage continued under the common law up to the 13th century, having no endorsement by canon law. Historian F.C. Conybeare says, ""Nothing is more remarkable than the tardiness with which liturgical forms for the marriage ceremony were evolved by the church."" The earliest approach to a Christian ceremony was a simple blessing of the newlyweds in facie ecclesiae--on the porch, outside the church door--to prevent the so-called ""pollution"" of God's house. Though this blessing technically violated canon law, in 1215 the fourth Lateran Council granted it legal status because it had become too popular to ignore. It was only in the 16th century that the church finally made the priestly blessing mandatory (and, of course lucrative), refusing to recognize common-law marriages any more.","Freethought Today, November 2008",1
"3410","Please, so you actually advocate ""down-grading"" any union which does not raise children? That's simply insane! Not to mention also highly unconstitutional.","most straight people get marry intending to have kids.",1
"6362","That's where this thing becomes problematic, because those who hold to that view are saying I must change my entire belief system/religion because of your belief system.","No one is asking him to change his belief system he only needs to keep that belief system out of the law that effects the rights of gay people.",1
"9616","I think this is unlikely under the current makeup of the Supreme Court. But that of course is the fear that many have, i.e., that gay marriage would be imposed via judicial fiat (whether at the state or federal level) rather than through legislative means.","Well, let's be honest here. People fear gay marriage, not that it might come about via judicial fiat. That's just the current whipping horse because that's how it happened first, for some broad values of judicial fiat of course. There was a recent post here about rights granted gays by their state legislature, Oregon I think, and a group jumped in and forced the law on hold via a petition drive. So it really isn't the means by which gays get equality that upsets some folks, it's the equality itself. ""judicial fiat"" is just a phrase people can use so they can avoid stating their true motives, preventing gays from being treated as equals.",1
"8023","Alot of children endure harassment because of living in a house made up of parents of the same sex. Just because it did not happen to your son, dose not mean that it dose not happen.","Oh it has happened. But that is not a problem with my son, me or his father - it is a problem for the pathetic hate-mongers who carried out the acts of harrassment.",1
"9110","emoticon_xdonno ServantOfChrist
 
 For every side of every issue you will find studies backing opposing theories. Whatever it is that you believe, if you search within your bias you will always find information and 'evidence' to support it.","Whcih is why, in order to get to at least some semblance of the truth, one must look behind the report to the publication where is appears.
 
 There are very few outside the hard right religious radical lunatic fringe (SoC for example) who give credence to anything NARTH puts out given their biases.
 
 I have yet to see one of these folks explain how allowing same gender couples to marry will negatively impact their own marriages.",1
"386","I do not consider same sex marriage or opposite sex marriage good or bad in and of itself.","Really! Why not? I'm very interested.",1
"8901","I know it's almost as silly as thinking gay marriage will undermine heterosexual marriage.","Do you think that being allowed to marry your favorite sheep would undermine the institution of marriage? How about the ability to marry multiple partners? Or do you think that nothing is capable of undermining the institution of marriage?
 
 
 Just trying to gauge your level of sincerity. .......... And sanity. ;)",1
"6344","I'd like to see freedom and equality myself. I'd like to see Uncle Sam get out of the business of social engineering, restricting my personal freedom and enslaving my children and grandchildren with ever-growing debt. maybe gays and Conservatives should join forces and bring about changes that will benefit all of us and make us all happy.","Well, many argue that pro gay rights is a conservative. They say that conservatives favor government staying out of people's lives and not dictating the way that people should live. They argue that conservative people are using religion, not conservative principle to stand against gay rights. I don't know if that is true; I do know that whether conservative, liberal, both, or neither, I cannot find a way to call myself a good person if I do not support gay rights.",1
"434","Those walking sperm will be funding your social security in the future, Matt. What will your sperm be doing besides causing stains? emoticon_ic","Well it depends he could always be a sperm donor or make some Lesbian couple happy :)",1
"5485","If the cost of initiating gay marriage is <$50Million, then it is an unfunded mandate by definition and as the CBO calculated, the costs will far exceed $50Million.","Yes, but what I meant about the legislature passing it is that the legislature could fund it. If there is funding, it becomes a funded mandate. As I've said in the past, though, whether it is classified as an ""unfunded mandate"" or not does not suggest that same-sex marriage is wrong or right.",1
"2648","It's been a long standing standard that if the only motivation for a law, act, etc is religious, then it's a violation of SOCAS. If a proposed law just happens to agree with your religion, or if religion is just one small part of the motivation, then it's not a problem. But if you take out religion and you're left with pretty much nothing, then you've got an issue.","Well . . . one could make that argument about anything--voting for instance. Amendments are created by voting, and people and legislatures vote (hopefully) their conscience (and the will of their constituents), even if they are religious. I think this is a different matter than, say, displaying religious icons on courtroom walls or grounds, which is a clear endorsement of religion by the government. 
 
 The 18th amendment was religion-motivated, but it didn't get rescinded for THAT reason. It got rescinded because it didn't work practically. (and because FDR wanted to see the returns on the economy for his New Deal)",1
"5189","Yes you can it is called belonging to a religious group. Which should not be protected as it is only a choice.","And what special rights are we given?",1
"7601","I don't discount that it happens, and do acknowledge that there are people out there that do that sort of thing. But I really do believe that it's the definite exception rather than the rule, and personal ideology shouldn't be made part of something like a job interview.","I think it would be an exception as well.
 But if you see an indicator that might point to an ""exception"", I think the question should be asked.
 
 Consider the flip side of things. The question doesn't get asked.
 If Skip had been the type of man to let a gay couple's house burn to spite gays, don't you think that the gay couple would have had grounds to sue the city in such a situation?
 
 Part of this is just the city covering its own XXX. If they ask the question, and the guy lies, they have helped to cover their own XXX by asking the question.",1
"3005","Yep, he holds to the position of over 50% of people in this country. You act as though that's somehow a dangerous or far worse view than it is--as if they're KKK members or something and that it's going to cause violent behavior. They simply see marriage differently than you. This firefighter had the view that most people have.","Actually, most people do not hold the view that existing marriages should be dissolved. In Massachussetts, it's quite a minority view, almost as low as Bush's approval rating.
 
 In any case, that is irrelevant. I was pointing out why someone might reasonably ask the question you consider so inappropriate. What I haven't seen, either from you or from any of the articles, was what the firefighter's answer was or why he refused to answer. From what I can tell from the scant coverage, he avoided answering but had no trouble discussing his political views. Odd, I think.. or just crappy coverage.",1
"5065","He also died after a month ;)","And the theological implication of that is what?
 
 emoticon_rolleyes 
 
 P.S. Odd thing to ;) about, no?",1
"6810","If minorities' civil rights are truly being taken away and hurt due to ballot initiatives, then that is a far better reason to change the system than the fact there are people out there who misuse the system.","And the risk to minority's civil rights is, of course, the reason for the bill. They are, after all, limiting what can be started via initiative, not eliminating the initiative process altogether. The fraud was merely an example of why the change is needed. As has been argued here before, if civil rights need protecting, it's from the majority. Allowing civil rights to be modified via the initiative process simply makes it too easy for the majority to impose it's will on the minority. That's not what a Democracy is about, at least not our Democracy.",1
"3431","While indeed marriage was once a religious ceremony, it is fairly clear that ceremony has been taken away from the religion and added as an American tradition, so to speak. I know of someone who once proposed that we get rid of marriage altogther and give everyone civil unions except for thos acknowledged by the church. As feasible as that may be, marriage is too rooted in our American culture. For that reason it is best to truly offer rights to everyone as our constitution so rightly protects.","That was put nicely. No argument here. Maybe marriage should be taken out and give everyone civil unions. And if you wanted to be considered married it can be your religious ceremony",1
"7379","I must admit I am not sure the point of this thread. If one wants to say that Christians are hypocrites then I'd agree. In fact, it has to be that way as the Bible clearly states we all fail when it comes to not sinning. This doesn't disprove any message though but does show that people are capable of doing the things they hate the most.","It was my understanding that the tread is about the hypocrisy of those who want to defend marriage from the inclusion of gay people.",1
"8117","It was the fact that there was such controversy surrounding it that it was looked into in the first place.","Yes it is true that homosexuality was controversial, however it was not the controversy that lead to the decision being made to remove it. It was the act of one doctor who was sympathetic to homosexuals. It was the choice of one individual, based on compassion, not factual data. Patently dangerous and wrong in my opinion.",1
"8273","The whole ""change the definition of marriage"" is mainly a scare tactic used by anti-gay religious bigots. They don't seem to realize that words can have several meanings.","Funny how they never claimed that naming a computer pointing device a ""mouse"" was blasphemous to Mickey. emoticon_xangel",1
"9525","""There is now no way for me to get divorced unless I move back to Massachusetts, establish residency and then wait a year before I file, and I simply will not do that,"" a bitter Ormiston said after the ruling.""","Maybe Massachusetts should allow for divorces via notarized mail by non-residents or whatever else is needed to make it easier to do so remotely and more timely, if someone has a serious need to get a legal divorce for such a marriage that only exists somewhere else. What interest would a state that doesn't recognize gay marriage in the first place have in allowing gay divorce?",1
"4815","This isn't some hypothetical issue. We're talking about human rights, people, living breathing adults with families, friends, looking forward to a new year, where.....","You're right, as well as having the institution of marriage on the line. But you are the one who seems to think this is a game, based on your posts. (with your comments like ""you've won""; ""he's lost"", and other silly things, as if this is a basketball game or something.) It seems you'd do well to take your own advice.
 
 If you want people to constantly have to ""justify"" something to you, then you should make your own compelling arguments first; throw something out there yourself rather than expect everyone else to do it for you. No one owes you anything here. As for me, I'm not interested in your little games.",1
"5535","The only thing the ""church in Laodicea"" applies to are the ""mega-churches"" and other similar ones.","Oh I agree, but at the same time, and much more important, are those churches adhering to the whole counsel of G-d?? Because if they are, then the ""mega church"" has the greater responsibility to the community. If they aren't then you have accurately described what Jesus rebukes.",1
"4724","So much for marriage's ""religious origins.""Freethought Today, November 2008","Yet another anti-Christian post by a gay activist. emoticon_rolleyes",1
"1020","Simple and insightful, I agree.
 
 I wonder what EZ thinks?","I think dropping trou for illicit gay sex has nothing to do with genes. It's a deliberate behavior.",1
